Order_ID,Order_Date,Ship_Mode,Customer_ID,Segment,City,Region,Category,Product_Name,Payment_Mode,Unit_Price,Quantity,Discount,Sales,Profit,Year,Month,Month_Name,Quarter,Profit_Margin
ORD-03733,2023-08-28,Second Class,CUST-2163,Corporate,Gwalior,Central,Toys,RC Car,Credit Card,4882.83,7,0.15,29052.84,3275.78,2023,8,Aug,Q3,11.28
ORD-03734,2023-08-28,Standard Class,CUST-1502,Consumer,Kolkata,East,Toys,Action Figure,Net Banking,1357.26,4,0.2,4343.23,1366.0,2023,8,Aug,Q3,31.45
ORD-03735,2023-08-28,Standard Class,CUST-1428,Consumer,Mumbai,West,Sports,Badminton Set,UPI,1825.57,4,0.0,7302.28,494.58,2023,8,Aug,Q3,6.77
ORD-03736,2023-08-28,Standard Class,CUST-1723,Home Office,Coimbatore,South,Toys,Puzzle,Debit Card,3458.16,9,0.2,24898.75,2940.46,2023,8,Aug,Q3,11.81
ORD-03737,2023-08-29,Standard Class,CUST-1495,Home Office,Indore,Central,Groceries,Sugar (1kg),Debit Card,271.66,2,0.1,488.99,75.98,2023,8,Aug,Q3,15.54
ORD-03738,2023-08-29,Standard Class,CUST-2267,Consumer,Raipur,Central,Toys,Lego Set,Credit Card,846.59,1,0.0,846.59,233.0,2023,8,Aug,Q3,27.52
ORD-03739,2023-08-29,Standard Class,CUST-1123,Consumer,Ranchi,East,Electronics,Laptop,UPI,56522.26,7,0.3,276959.07,60392.09,2023,8,Aug,Q3,21.81
ORD-03740,2023-08-29,Standard Class,CUST-2442,Consumer,Nagpur,West,Clothing,Shoes,Debit Card,7995.72,8,0.1,47974.32,16137.67,2023,8,Aug,Q3,33.64
ORD-03741,2023-08-29,First Class,CUST-1014,Consumer,Ranchi,East,Clothing,T-Shirt,UPI,601.93,3,0.1,1625.21,192.36,2023,8,Aug,Q3,11.84
ORD-03742,2023-08-29,Standard Class,CUST-2283,Home Office,Patna,East,Electronics,Laptop,Credit Card,37531.75,2,0.15,63803.98,19883.62,2023,8,Aug,Q3,31.16
ORD-03743,2023-08-29,Standard Class,CUST-1683,Corporate,Indore,Central,Electronics,Tablet,Credit Card,7780.6,4,0.0,31122.4,4197.6,2023,8,Aug,Q3,13.49
ORD-03744,2023-08-29,Standard Class,CUST-2115,Consumer,Guwahati,East,Groceries,Oil (1L),Debit Card,84.58,2,0.05,160.7,19.87,2023,8,Aug,Q3,12.36
ORD-03745,2023-08-30,Standard Class,CUST-1658,Home Office,Coimbatore,South,Sports,Dumbbells,Credit Card,1716.05,2,0.0,3432.1,684.75,2023,8,Aug,Q3,19.95
ORD-03746,2023-08-30,Standard Class,CUST-1881,Corporate,Kolkata,East,Groceries,Sugar (1kg),Cash,387.52,5,0.1,1743.84,124.44,2023,8,Aug,Q3,7.14
ORD-03747,2023-08-31,Standard Class,CUST-1185,Corporate,Bangalore,South,Electronics,Smart TV,Credit Card,65908.29,5,0.05,313064.38,51747.07,2023,8,Aug,Q3,16.53
ORD-03748,2023-08-31,Second Class,CUST-1751,Consumer,Jabalpur,Central,Books,Comics,UPI,820.5,8,0.0,6564.0,1028.6,2023,8,Aug,Q3,15.67
ORD-03749,2023-09-01,Second Class,CUST-2296,Consumer,Mumbai,West,Groceries,Spices,UPI,482.77,9,0.1,3910.44,383.34,2023,9,Sep,Q3,9.8
ORD-03750,2023-09-02,Standard Class,CUST-1597,Corporate,Chennai,South,Furniture,Wardrobe,Credit Card,49588.25,2,0.0,99176.5,30570.01,2023,9,Sep,Q3,30.82
ORD-03751,2023-09-02,Standard Class,CUST-1922,Consumer,Pune,West,Groceries,Pulses,Debit Card,92.89,1,0.0,92.89,15.4,2023,9,Sep,Q3,16.58
ORD-03752,2023-09-02,Standard Class,CUST-2363,Consumer,Nagpur,West,Clothing,T-Shirt,Debit Card,7697.7,3,0.05,21938.44,7559.46,2023,9,Sep,Q3,34.46
ORD-03753,2023-09-02,Standard Class,CUST-1504,Consumer,Coimbatore,South,Clothing,T-Shirt,UPI,6909.51,6,0.05,39384.21,12599.5,2023,9,Sep,Q3,31.99
ORD-03754,2023-09-02,Second Class,CUST-1176,Consumer,Gwalior,Central,Toys,Board Game,Debit Card,3938.78,5,0.0,19693.9,2135.67,2023,9,Sep,Q3,10.84
ORD-03755,2023-09-03,First Class,CUST-2332,Corporate,Agra,North,Clothing,Shoes,Credit Card,5846.2,8,0.0,46769.6,9425.79,2023,9,Sep,Q3,20.15
ORD-03756,2023-09-03,Second Class,CUST-1684,Corporate,Surat,West,Furniture,Bed Frame,Credit Card,27174.76,8,0.0,217398.08,50119.22,2023,9,Sep,Q3,23.05
ORD-03757,2023-09-04,Standard Class,CUST-1790,Consumer,Nagpur,West,Books,Self-Help,Debit Card,161.32,2,0.0,322.64,95.4,2023,9,Sep,Q3,29.57
ORD-03758,2023-09-04,First Class,CUST-1769,Consumer,Bhopal,Central,Sports,Yoga Mat,Net Banking,13716.91,9,0.05,117279.58,37024.32,2023,9,Sep,Q3,31.57
ORD-03759,2023-09-04,Standard Class,CUST-1490,Corporate,Gwalior,Central,Electronics,Headphones,UPI,21696.28,4,0.2,69428.1,16468.72,2023,9,Sep,Q3,23.72
ORD-03760,2023-09-04,Standard Class,CUST-2197,Consumer,Kolkata,East,Electronics,Camera,Credit Card,7125.54,1,0.0,7125.54,431.38,2023,9,Sep,Q3,6.05
ORD-03761,2023-09-04,Standard Class,CUST-1998,Consumer,Gwalior,Central,Electronics,Tablet,UPI,69854.97,2,0.1,125738.95,24441.51,2023,9,Sep,Q3,19.44
ORD-03762,2023-09-04,Second Class,CUST-2163,Corporate,Surat,West,Groceries,Oil (1L),Net Banking,313.74,6,0.0,1882.44,593.8,2023,9,Sep,Q3,31.54
ORD-03763,2023-09-04,First Class,CUST-1380,Consumer,Coimbatore,South,Furniture,Bed Frame,Credit Card,18060.25,5,0.05,85786.19,22667.02,2023,9,Sep,Q3,26.42
ORD-03764,2023-09-04,Standard Class,CUST-1731,Corporate,Agra,North,Electronics,Laptop,UPI,38201.81,7,0.1,267412.67,83176.73,2023,9,Sep,Q3,31.1
ORD-03765,2023-09-04,Standard Class,CUST-1710,Corporate,Guwahati,East,Toys,Puzzle,Debit Card,2838.75,9,0.25,19161.56,4833.0,2023,9,Sep,Q3,25.22
ORD-03766,2023-09-04,Second Class,CUST-1236,Consumer,Hyderabad,South,Groceries,Oil (1L),Cash,426.92,6,0.05,2433.44,153.82,2023,9,Sep,Q3,6.32
ORD-03767,2023-09-05,First Class,CUST-1207,Consumer,Lucknow,North,Clothing,Jacket,Cash,4333.8,6,0.1,23402.52,7966.26,2023,9,Sep,Q3,34.04
ORD-03768,2023-09-05,Standard Class,CUST-1777,Home Office,Chandigarh,North,Groceries,Oil (1L),Net Banking,55.9,2,0.1,100.62,32.74,2023,9,Sep,Q3,32.54
ORD-03769,2023-09-05,First Class,CUST-1594,Consumer,Agra,North,Groceries,Spices,Credit Card,359.78,7,0.0,2518.46,221.56,2023,9,Sep,Q3,8.8
ORD-03770,2023-09-05,Standard Class,CUST-1504,Home Office,Hyderabad,South,Electronics,Headphones,UPI,31708.16,2,0.25,47562.24,3986.07,2023,9,Sep,Q3,8.38
ORD-03771,2023-09-05,Second Class,CUST-1804,Corporate,Bhubaneswar,East,Clothing,Jacket,Credit Card,5203.62,7,0.0,36425.34,7712.1,2023,9,Sep,Q3,21.17
ORD-03772,2023-09-05,Standard Class,CUST-2390,Consumer,Patna,East,Books,Self-Help,Debit Card,821.42,8,0.0,6571.36,1821.02,2023,9,Sep,Q3,27.71
ORD-03773,2023-09-05,Standard Class,CUST-2256,Consumer,Chandigarh,North,Furniture,Table,Net Banking,37004.54,1,0.0,37004.54,6092.87,2023,9,Sep,Q3,16.47
ORD-03774,2023-09-06,Second Class,CUST-1087,Consumer,Hyderabad,South,Groceries,Rice (5kg),UPI,420.37,9,0.0,3783.33,343.96,2023,9,Sep,Q3,9.09
ORD-03775,2023-09-06,First Class,CUST-2351,Consumer,Chandigarh,North,Furniture,Sofa,Debit Card,30611.46,8,0.0,244891.68,49753.87,2023,9,Sep,Q3,20.32
ORD-03776,2023-09-06,Standard Class,CUST-1274,Corporate,Jabalpur,Central,Electronics,Camera,Cash,81829.49,9,0.1,662818.87,100264.5,2023,9,Sep,Q3,15.13
ORD-03777,2023-09-06,Standard Class,CUST-2040,Home Office,Patna,East,Electronics,Smart TV,Credit Card,77634.95,5,0.0,388174.75,60373.43,2023,9,Sep,Q3,15.55
ORD-03778,2023-09-06,Standard Class,CUST-1491,Corporate,Mumbai,West,Furniture,Bookshelf,Credit Card,46000.26,4,0.1,165600.94,40323.11,2023,9,Sep,Q3,24.35
ORD-03779,2023-09-07,Standard Class,CUST-1965,Consumer,Chandigarh,North,Clothing,Jeans,UPI,7093.57,1,0.0,7093.57,2239.32,2023,9,Sep,Q3,31.57
ORD-03780,2023-09-07,Second Class,CUST-1995,Home Office,Jabalpur,Central,Electronics,Tablet,Cash,59409.66,9,0.3,374280.86,81435.1,2023,9,Sep,Q3,21.76
ORD-03781,2023-09-07,Standard Class,CUST-1372,Home Office,Guwahati,East,Books,Python Programming,Debit Card,678.88,4,0.0,2715.52,695.94,2023,9,Sep,Q3,25.63
ORD-03782,2023-09-07,Second Class,CUST-1935,Home Office,Hyderabad,South,Toys,Board Game,Cash,3126.76,4,0.1,11256.34,2791.39,2023,9,Sep,Q3,24.8
ORD-03783,2023-09-07,Standard Class,CUST-1057,Consumer,Kolkata,East,Sports,Cricket Bat,Debit Card,5513.99,4,0.15,18747.57,4037.17,2023,9,Sep,Q3,21.53
ORD-03784,2023-09-07,Same Day,CUST-1324,Corporate,Hyderabad,South,Books,Data Science Guide,Credit Card,1345.94,2,0.0,2691.88,385.55,2023,9,Sep,Q3,14.32
ORD-03785,2023-09-07,Standard Class,CUST-2115,Corporate,Coimbatore,South,Clothing,Dress,Debit Card,887.14,4,0.0,3548.56,2922.4449999999997,2023,9,Sep,Q3,82.36
ORD-03786,2023-09-08,Standard Class,CUST-2217,Consumer,Agra,North,Toys,Board Game,Net Banking,3097.72,2,0.0,6195.44,896.55,2023,9,Sep,Q3,14.47
ORD-03787,2023-09-08,Standard Class,CUST-1863,Home Office,Delhi,North,Electronics,Camera,UPI,69681.09,8,0.0,557448.72,181309.88,2023,9,Sep,Q3,32.52
ORD-03788,2023-09-08,First Class,CUST-2331,Consumer,Patna,East,Toys,Board Game,Debit Card,4380.04,7,0.0,30660.28,9136.32,2023,9,Sep,Q3,29.8
ORD-03789,2023-09-08,Standard Class,CUST-1774,Consumer,Jabalpur,Central,Toys,Action Figure,Credit Card,3268.58,2,0.1,5883.44,1316.74,2023,9,Sep,Q3,22.38
ORD-03790,2023-09-08,Standard Class,CUST-1839,Home Office,Ranchi,East,Sports,Yoga Mat,Cash,8837.91,2,0.05,16792.03,5435.13,2023,9,Sep,Q3,32.37
ORD-03791,2023-09-08,First Class,CUST-1009,Consumer,Pune,West,Toys,Board Game,UPI,722.51,2,0.1,1300.52,410.86,2023,9,Sep,Q3,31.59
ORD-03792,2023-09-08,First Class,CUST-1702,Home Office,Kochi,South,Groceries,Spices,Credit Card,181.51,1,0.0,181.51,59.59,2023,9,Sep,Q3,32.83
ORD-03793,2023-09-08,First Class,CUST-1510,Corporate,Kochi,South,Clothing,Jacket,Debit Card,2081.39,6,0.2,9990.67,1164.23,2023,9,Sep,Q3,11.65
ORD-03794,2023-09-09,Standard Class,CUST-1604,Consumer,Chandigarh,North,Furniture,Bed Frame,Net Banking,27434.65,6,0.0,164607.9,43662.4,2023,9,Sep,Q3,26.53
ORD-03795,2023-09-09,Standard Class,CUST-1362,Consumer,Gwalior,Central,Groceries,Sugar (1kg),Cash,204.33,1,0.05,194.11,45.18,2023,9,Sep,Q3,23.28
ORD-03796,2023-09-09,Second Class,CUST-2067,Corporate,Chandigarh,North,Electronics,Headphones,Debit Card,7110.09,1,0.0,7110.09,1920.79,2023,9,Sep,Q3,27.01
ORD-03797,2023-09-09,Standard Class,CUST-1168,Corporate,Nagpur,West,Groceries,Oil (1L),Cash,112.68,6,0.0,676.08,87.22,2023,9,Sep,Q3,12.9
ORD-03798,2023-09-09,Standard Class,CUST-1773,Home Office,Bhubaneswar,East,Toys,Board Game,Credit Card,4985.28,6,0.1,26920.51,6957.41,2023,9,Sep,Q3,25.84
ORD-03799,2023-09-10,Standard Class,CUST-1522,Home Office,Guwahati,East,Electronics,Camera,Credit Card,20576.47,4,0.1,74075.29,12811.21,2023,9,Sep,Q3,17.29
ORD-03800,2023-09-10,Same Day,CUST-1525,Consumer,Gwalior,Central,Sports,Dumbbells,Net Banking,12316.72,3,0.1,33255.14,9984.11,2023,9,Sep,Q3,30.02
ORD-03801,2023-09-10,Standard Class,CUST-1140,Consumer,Chandigarh,North,Toys,Doll,Credit Card,956.85,9,0.1,7750.48,2236.86,2023,9,Sep,Q3,28.86
ORD-03802,2023-09-10,Second Class,CUST-2443,Home Office,Agra,North,Toys,Puzzle,Debit Card,1234.81,6,0.25,5556.64,630.16,2023,9,Sep,Q3,11.34
ORD-03803,2023-09-10,Standard Class,CUST-2398,Consumer,Ahmedabad,West,Toys,RC Car,Debit Card,3089.43,1,0.1,2780.49,292.39,2023,9,Sep,Q3,10.52
ORD-03804,2023-09-11,Second Class,CUST-1844,Consumer,Patna,East,Groceries,Pulses,UPI,116.55,3,0.05,332.17,88.13,2023,9,Sep,Q3,26.53
ORD-03805,2023-09-11,Second Class,CUST-1156,Corporate,Lucknow,North,Toys,Action Figure,UPI,1352.68,1,0.0,1352.68,291.02,2023,9,Sep,Q3,21.51
ORD-03806,2023-09-11,Standard Class,CUST-1071,Home Office,Raipur,Central,Sports,Cricket Bat,Credit Card,4487.79,3,0.0,13463.37,2923.73,2023,9,Sep,Q3,21.72
ORD-03807,2023-09-11,Standard Class,CUST-1214,Corporate,Kolkata,East,Electronics,Smartphone,Cash,32015.57,2,0.1,57628.03,15891.19,2023,9,Sep,Q3,27.58
ORD-03808,2023-09-11,Second Class,CUST-2276,Consumer,Mumbai,West,Furniture,Table,Debit Card,5683.74,5,0.0,28418.7,8710.08,2023,9,Sep,Q3,30.65
ORD-03809,2023-09-11,Standard Class,CUST-2426,Corporate,Jabalpur,Central,Sports,Cricket Bat,Debit Card,4199.64,3,0.1,11339.03,1379.84,2023,9,Sep,Q3,12.17
ORD-03810,2023-09-11,Second Class,CUST-1945,Corporate,Kochi,South,Clothing,Jeans,Cash,580.92,7,0.0,4066.44,881.04,2023,9,Sep,Q3,21.67
ORD-03811,2023-09-11,Second Class,CUST-1662,Home Office,Nagpur,West,Groceries,Oil (1L),Credit Card,385.71,8,0.15,2622.83,783.4,2023,9,Sep,Q3,29.87
ORD-03812,2023-09-11,Standard Class,CUST-2299,Home Office,Indore,Central,Groceries,Rice (5kg),Net Banking,378.83,7,0.3,1856.27,578.86,2023,9,Sep,Q3,31.18
ORD-03813,2023-09-12,Standard Class,CUST-1419,Consumer,Agra,North,Electronics,Headphones,Cash,15404.2,2,0.0,30808.4,4196.81,2023,9,Sep,Q3,13.62
ORD-03814,2023-09-12,Standard Class,CUST-1685,Corporate,Kochi,South,Groceries,Sugar (1kg),Debit Card,291.25,7,0.15,1732.94,140.79,2023,9,Sep,Q3,8.12
ORD-03815,2023-09-13,Second Class,CUST-2096,Home Office,Pune,West,Sports,Football,Cash,14139.68,3,0.2,33935.23,4067.03,2023,9,Sep,Q3,11.98
ORD-03816,2023-09-13,Standard Class,CUST-2300,Consumer,Chandigarh,North,Furniture,Wardrobe,Credit Card,4056.96,7,0.3,19879.1,6632.66,2023,9,Sep,Q3,33.36
ORD-03817,2023-09-13,Same Day,CUST-1613,Consumer,Kochi,South,Electronics,Headphones,Cash,34346.88,1,0.0,34346.88,6482.76,2023,9,Sep,Q3,18.87
ORD-03818,2023-09-13,Same Day,CUST-1838,Home Office,Kolkata,East,Electronics,Headphones,Credit Card,6700.34,2,0.15,11390.58,1999.87,2023,9,Sep,Q3,17.56
ORD-03819,2023-09-13,Standard Class,CUST-1543,Consumer,Chandigarh,North,Clothing,T-Shirt,Debit Card,6398.65,1,0.0,6398.65,345.05,2023,9,Sep,Q3,5.39
ORD-03820,2023-09-14,Standard Class,CUST-1087,Consumer,Bhopal,Central,Toys,Action Figure,UPI,1340.71,9,0.1,10859.75,709.19,2023,9,Sep,Q3,6.53
ORD-03821,2023-09-15,Standard Class,CUST-1764,Consumer,Surat,West,Clothing,T-Shirt,UPI,7504.06,2,0.15,12756.9,3196.99,2023,9,Sep,Q3,25.06
ORD-03822,2023-09-15,Same Day,CUST-1254,Consumer,Hyderabad,South,Groceries,Flour (2kg),Credit Card,242.9,2,0.15,412.93,93.71,2023,9,Sep,Q3,22.69
ORD-03823,2023-09-15,Standard Class,CUST-1076,Consumer,Agra,North,Clothing,Jacket,Debit Card,7740.42,6,0.0,46442.52,10340.82,2023,9,Sep,Q3,22.27
ORD-03824,2023-09-15,Standard Class,CUST-1386,Consumer,Guwahati,East,Clothing,Saree,Debit Card,6026.93,7,0.15,35860.23,2979.87,2023,9,Sep,Q3,8.31
ORD-03825,2023-09-15,Second Class,CUST-2370,Home Office,Mumbai,West,Books,Textbook,Debit Card,851.11,2,0.05,1617.11,251.65,2023,9,Sep,Q3,15.56
ORD-03826,2023-09-15,Standard Class,CUST-2147,Corporate,Pune,West,Sports,Dumbbells,Credit Card,1891.79,4,0.0,7567.16,2222.53,2023,9,Sep,Q3,29.37
ORD-03827,2023-09-16,Standard Class,CUST-2119,Corporate,Delhi,North,Electronics,Headphones,UPI,64707.43,3,0.1,174710.06,17903.13,2023,9,Sep,Q3,10.25
ORD-03828,2023-09-16,Standard Class,CUST-1002,Consumer,Guwahati,East,Furniture,Bookshelf,Credit Card,22472.77,5,0.2,89891.08,28298.27,2023,9,Sep,Q3,31.48
ORD-03829,2023-09-16,Second Class,CUST-1277,Corporate,Chennai,South,Electronics,Laptop,Net Banking,72722.96,9,0.25,490879.98,42433.38,2023,9,Sep,Q3,8.64
ORD-03830,2023-09-16,Standard Class,CUST-2004,Corporate,Chandigarh,North,Furniture,Wardrobe,Debit Card,47064.57,2,0.15,80009.77,8060.57,2023,9,Sep,Q3,10.07
ORD-03831,2023-09-17,Standard Class,CUST-1438,Corporate,Chennai,South,Groceries,Oil (1L),UPI,474.73,5,0.0,2373.65,458.89,2023,9,Sep,Q3,19.33
ORD-03832,2023-09-17,First Class,CUST-1016,Consumer,Pune,West,Electronics,Laptop,Credit Card,74986.33,8,0.0,599890.64,200117.5,2023,9,Sep,Q3,33.36
ORD-03833,2023-09-17,Standard Class,CUST-1540,Consumer,Coimbatore,South,Clothing,Jacket,UPI,726.48,6,0.0,4358.88,648.88,2023,9,Sep,Q3,14.89
ORD-03834,2023-09-17,Second Class,CUST-1292,Home Office,Ranchi,East,Furniture,Chair,Credit Card,44476.99,4,0.0,177907.96,44026.06,2023,9,Sep,Q3,24.75
ORD-03835,2023-09-18,Standard Class,CUST-1996,Corporate,Jabalpur,Central,Toys,Doll,UPI,1934.35,8,0.05,14701.06,3331.28,2023,9,Sep,Q3,22.66
ORD-03836,2023-09-18,Standard Class,CUST-1859,Corporate,Guwahati,East,Toys,Board Game,Debit Card,2109.59,3,0.0,6328.77,600.52,2023,9,Sep,Q3,9.49
ORD-03837,2023-09-18,Standard Class,CUST-1427,Corporate,Hyderabad,South,Electronics,Smartphone,Debit Card,53594.19,4,0.0,214376.76,26679.2,2023,9,Sep,Q3,12.45
ORD-03838,2023-09-18,Standard Class,CUST-1864,Consumer,Chandigarh,North,Sports,Football,Credit Card,12363.5,9,0.2,89017.2,29290.74,2023,9,Sep,Q3,32.9
ORD-03839,2023-09-18,Standard Class,CUST-1275,Corporate,Surat,West,Clothing,Saree,Credit Card,6173.07,5,0.1,27778.82,2929.25,2023,9,Sep,Q3,10.54
ORD-03840,2023-09-18,Standard Class,CUST-2042,Consumer,Gwalior,Central,Furniture,Bed Frame,Cash,20541.64,6,0.15,104762.36,27081.38,2023,9,Sep,Q3,25.85
ORD-03841,2023-09-19,Standard Class,CUST-1209,Corporate,Chandigarh,North,Sports,Yoga Mat,Cash,10431.17,2,0.05,19819.22,6726.81,2023,9,Sep,Q3,33.94
ORD-03842,2023-09-19,Standard Class,CUST-1539,Home Office,Lucknow,North,Toys,Puzzle,Cash,548.86,9,0.05,4692.75,402.88,2023,9,Sep,Q3,8.59
ORD-03843,2023-09-20,Standard Class,CUST-2297,Corporate,Kolkata,East,Toys,RC Car,Credit Card,4713.48,8,0.0,37707.84,6401.08,2023,9,Sep,Q3,16.98
ORD-03844,2023-09-20,Standard Class,CUST-1530,Consumer,Hyderabad,South,Groceries,Spices,Credit Card,145.78,7,0.05,969.44,113.6,2023,9,Sep,Q3,11.72
ORD-03845,2023-09-20,Standard Class,CUST-2385,Consumer,Patna,East,Clothing,Jeans,UPI,7636.46,9,0.1,61855.33,7204.19,2023,9,Sep,Q3,11.65
ORD-03846,2023-09-21,Second Class,CUST-1554,Corporate,Coimbatore,South,Sports,Cycle,UPI,11630.12,5,0.05,55243.07,4734.1,2023,9,Sep,Q3,8.57
ORD-03847,2023-09-21,Standard Class,CUST-1928,Home Office,Ranchi,East,Clothing,T-Shirt,Debit Card,2256.01,5,0.15,9588.04,2347.78,2023,9,Sep,Q3,24.49
ORD-03848,2023-09-21,Standard Class,CUST-1237,Corporate,Agra,North,Groceries,Spices,Cash,203.24,9,0.2,1463.33,400.81,2023,9,Sep,Q3,27.39
ORD-03849,2023-09-21,First Class,CUST-2083,Corporate,Mumbai,West,Clothing,Shoes,UPI,700.8,5,0.05,3328.8,842.31,2023,9,Sep,Q3,25.3
ORD-03850,2023-09-22,Standard Class,CUST-2185,Consumer,Chennai,South,Groceries,Oil (1L),UPI,243.41,9,0.0,2190.69,717.23,2023,9,Sep,Q3,32.74
ORD-03851,2023-09-22,Standard Class,CUST-1470,Corporate,Bhopal,Central,Clothing,Dress,Credit Card,4537.24,1,0.25,3402.93,318.87,2023,9,Sep,Q3,9.37
ORD-03852,2023-09-22,Standard Class,CUST-2212,Corporate,Raipur,Central,Electronics,Laptop,UPI,39899.24,8,0.15,271314.83,39599.38,2023,9,Sep,Q3,14.6
ORD-03853,2023-09-23,Same Day,CUST-1649,Home Office,Jaipur,North,Toys,Doll,Debit Card,722.11,3,0.1,1949.7,299.03,2023,9,Sep,Q3,15.34
ORD-03854,2023-09-23,Standard Class,CUST-1432,Consumer,Guwahati,East,Electronics,Headphones,UPI,55110.26,8,0.15,374749.77,44829.3,2023,9,Sep,Q3,11.96
ORD-03855,2023-09-24,First Class,CUST-1044,Corporate,Guwahati,East,Groceries,Pulses,Debit Card,268.37,5,0.0,1341.85,124.34,2023,9,Sep,Q3,9.27
ORD-03856,2023-09-24,Second Class,CUST-2178,Consumer,Jaipur,North,Clothing,T-Shirt,Cash,6175.5,2,0.0,12351.0,2420.93,2023,9,Sep,Q3,19.6
ORD-03857,2023-09-24,Standard Class,CUST-1843,Corporate,Raipur,Central,Electronics,Tablet,Cash,56532.07,9,0.0,508788.63,152805.45,2023,9,Sep,Q3,30.03
ORD-03858,2023-09-24,Second Class,CUST-2177,Corporate,Jabalpur,Central,Electronics,Laptop,Debit Card,16407.66,4,0.0,65630.64,22075.65,2023,9,Sep,Q3,33.64
ORD-03859,2023-09-24,Standard Class,CUST-1091,Consumer,Bhubaneswar,East,Electronics,Tablet,Debit Card,21868.69,7,0.05,145426.79,12914.22,2023,9,Sep,Q3,8.88
ORD-03860,2023-09-24,Standard Class,CUST-1856,Consumer,Bangalore,South,Books,Comics,UPI,858.06,8,0.0,6864.48,2038.39,2023,9,Sep,Q3,29.69
ORD-03861,2023-09-24,Standard Class,CUST-2014,Corporate,Nagpur,West,Clothing,Saree,Debit Card,2331.13,7,0.2,13054.33,3882.02,2023,9,Sep,Q3,29.74
ORD-03862,2023-09-24,Second Class,CUST-1823,Corporate,Coimbatore,South,Toys,Lego Set,Credit Card,3798.38,6,0.1,20511.25,3419.09,2023,9,Sep,Q3,16.67
ORD-03863,2023-09-25,Standard Class,CUST-1532,Consumer,Bhopal,Central,Groceries,Flour (2kg),Credit Card,68.15,7,0.05,453.2,37.62,2023,9,Sep,Q3,8.3
ORD-03864,2023-09-25,Standard Class,CUST-2423,Consumer,Bangalore,South,Furniture,Sofa,Cash,13620.81,4,0.0,54483.24,18905.82,2023,9,Sep,Q3,34.7
ORD-03865,2023-09-25,Second Class,CUST-2350,Corporate,Mumbai,West,Groceries,Spices,UPI,453.36,1,0.1,408.02,100.65,2023,9,Sep,Q3,24.67
ORD-03866,2023-09-25,Second Class,CUST-2242,Home Office,Coimbatore,South,Groceries,Rice (5kg),UPI,52.23,5,0.0,261.15,90.01,2023,9,Sep,Q3,34.47
ORD-03867,2023-09-26,Same Day,CUST-2283,Consumer,Coimbatore,South,Sports,Yoga Mat,Debit Card,8153.24,8,0.15,55442.03,10816.55,2023,9,Sep,Q3,19.51
ORD-03868,2023-09-26,Standard Class,CUST-2417,Corporate,Hyderabad,South,Clothing,Jeans,Debit Card,3745.21,6,0.15,19100.57,3219.55,2023,9,Sep,Q3,16.86
ORD-03869,2023-09-26,Standard Class,CUST-1007,Consumer,Kochi,South,Clothing,T-Shirt,Credit Card,1794.33,5,0.1,8074.48,1002.49,2023,9,Sep,Q3,12.42
ORD-03870,2023-09-26,Standard Class,CUST-2166,Consumer,Jaipur,North,Books,Python Programming,Net Banking,552.89,2,0.0,1105.78,381.57,2023,9,Sep,Q3,34.51
ORD-03871,2023-09-26,Second Class,CUST-1355,Consumer,Raipur,Central,Toys,Action Figure,Credit Card,2489.06,5,0.15,10578.5,1332.65,2023,9,Sep,Q3,12.6
ORD-03872,2023-09-27,Standard Class,CUST-1354,Home Office,Surat,West,Books,Comics,Debit Card,1050.59,3,0.0,3151.77,180.06,2023,9,Sep,Q3,5.71
ORD-03873,2023-09-27,First Class,CUST-2035,Consumer,Indore,Central,Furniture,Wardrobe,Cash,28413.83,2,0.0,56827.66,11578.1,2023,9,Sep,Q3,20.37
ORD-03874,2023-09-27,Standard Class,CUST-2098,Corporate,Agra,North,Sports,Dumbbells,UPI,13459.01,3,0.05,38358.18,6256.8,2023,9,Sep,Q3,16.31
ORD-03875,2023-09-28,First Class,CUST-1569,Consumer,Agra,North,Furniture,Bookshelf,Credit Card,8551.77,4,0.2,27365.66,3514.15,2023,9,Sep,Q3,12.84
ORD-03876,2023-09-28,Second Class,CUST-2256,Home Office,Lucknow,North,Furniture,Wardrobe,Debit Card,4213.79,2,0.0,8427.58,2025.84,2023,9,Sep,Q3,24.04
ORD-03877,2023-09-28,First Class,CUST-2042,Home Office,Delhi,North,Clothing,Jacket,Cash,2099.86,4,0.2,6719.55,1070.29,2023,9,Sep,Q3,15.93
ORD-03878,2023-09-28,Standard Class,CUST-1930,Corporate,Bangalore,South,Groceries,Spices,Cash,218.44,4,0.1,873.76,149.13,2023,9,Sep,Q3,17.07
ORD-03879,2023-09-28,Standard Class,CUST-1552,Home Office,Raipur,Central,Electronics,Camera,Credit Card,62908.59,6,0.0,377451.54,21482.16,2023,9,Sep,Q3,5.69
ORD-03880,2023-09-28,Standard Class,CUST-1655,Corporate,Guwahati,East,Clothing,T-Shirt,Cash,711.18,5,0.1,3200.31,725.58,2023,9,Sep,Q3,22.67
ORD-03881,2023-09-29,Standard Class,CUST-1718,Home Office,Ahmedabad,West,Books,Novel,Debit Card,1050.48,7,0.0,7353.36,636.96,2023,9,Sep,Q3,8.66
ORD-03882,2023-09-29,Standard Class,CUST-1229,Consumer,Delhi,North,Clothing,T-Shirt,UPI,3776.81,7,0.0,26437.67,3017.63,2023,9,Sep,Q3,11.41
